Comment ID,Comment Text,Comment Score,Comment Depth,Created Timestamp,Author,Edited,Semantic Label,Semantic Label 2,Semantic Label 3,Major_Semantic
gozgtf3,my aunt had a terrible experience with it and adviced my uncle to never have love marriage,-2,2,1614427993.0,XYR000,False,negative,negative,negative,negative
goylda1,Are you his elder brother?,18,3,1614413524.0,wh4tYouEgg,False,neutral,neutral,neutral,neutral
goyj93j,Why does it matter?,2,3,1614411581.0,gloomysnot,False,neutral,negative,negative,negative
goytb98,Ithokkey engana manasilakunne?,7,3,1614419279.0,DesiAlloxan,False,neutral,neutral,neutral,neutral
goyer8y,"Yes, but the amount of social shaming and social pressure young adults experience, when they move out, is astounding. 
Not to mention that tier-1 Indian cities are crazy expensive, and most young people remain financially dependent on the parents even when they are employed.

A large majority of Indians don't earn a comfortable living wage.",41,3,1614408255.0,VariableStruck,False,negative,negative,negative,negative
goyjth8,"Massive emotional incest and codependency  going on in many Indian families. We just call it ""Great Indian Culture"". Your parents fuck you. You fuck your children. They fuck theirs. You then call it custom, tradition, family values, sanskar, parampara, izzat. What not.",32,3,1614412119.0,VariableStruck,False,negative,negative,negative,negative
goykeyr,It's fine if you lost your hands in an accident.,5,3,1614412694.0,_H3IS3NB3RG_,False,negative,neutral,positive,neutral
gv1w6bc,"Those who boast about their ""chill setup"" live in a bubble. No one is more myopic than you buddy.

You have removed yourself from the society and family setup we are talking about. Who are you calling myopic?",7,3,1618811928.0,Silverpool2018,False,negative,negative,neutral,negative
gruti9m,"Ooh. Somebody's triggered. Looks like I hit too close to home. Ask yourself why you chose to leave spiteful messages to a perfect stranger if this stuff doesn't bother you. 

Also, shitting on somebody just because you have a ""pretty chill setup"" makes you look self-absorbed, clueless, badly educated and in short, an A-hole. Congrats if you were going for that.",7,3,1616447169.0,VariableStruck,False,negative,negative,negative,negative
goyigis,"You've got your head deep up your backside. I am a 46-year old woman who has actually lived this. I married my husband when he was 45 years old. He was already divorced once largely because of his mother's meddling.

You'd think that a 75-year-old mother would be overjoyed to see her son remarry at 45. Yeah. Pigs will fly. On our wedding day, when my husband called her to inform her that he was married, she said, ""My children are dead to me"". When he returned home for the first time after his wedding, she opened the front door, glared at him, and stopped speaking to him.

My MIL stopped speaking to her son and daughter for three years for ""disobeying"" her. My husband was 45, his sister 50. My MIL was 75. They live in an expensive suburb in Mumbai where property prices and rents are sky-high. MIL owns a plush 3 BHK, which is the family home, that she inherited from her husband. 

MIL is also an 81-year-old orthodox Tamil Brahmin woman who has never been to the bank, never signed a cheque, never even taken a train or cab ride alone. Married at 18, with a class Xth education. Therefore, completely and entirely dependent on the son even for survival. That's the root of her insecurity -- the knowledge that would not survive one day without assistance from family.

So we had to rent an apartment in the same building as hers, and we lost all our savings paying a monthly rent of Rs 1.5 lakh. We had to, because MIL would stop taking her diabetes and BP medication, pass out on the floor and tell doctors and health workers that her son and DIL were ""neglecting"" her. 

Who would you believe? A frail 80-year-old, or her very educated, middle-aged son and DIL? 

You seem very young, and you have no experience of family dysfunction and psychological disorders. MIL refuses to see a psychiatrist, but I suspect that she would receive a ""Narcissistic Personality Disorder"" diagnosis. This stuff is real. Mothers are not always selfless angels. They can be destructive monsters who destroy their children's lives. 

Grow up, and understand that the world is full of all kinds of crazy people.",42,3,1614410862.0,VariableStruck,False,negative,negative,negative,negative
gox34a0,I feel men generally don't interfere too much in the day to day home things or are as petty.,16,3,1614386558.0,uvasag,False,neutral,negative,neutral,neutral
goylhhb,"Kerala is not a matriarchal society. What are are you talking about? Yes, there are some matrilineal families among Nairs but that too is mostly history now. Matrinlineal is very different from matriarchal

Source : am a Keralite from Thrissur",13,3,1614413612.0,rafaellvandervaart,False,neutral,neutral,neutral,neutral
goxb82o,Ha ha. OK then. I guess they just have to trust and know their boundaries.,3,3,1614390972.0,uvasag,False,neutral,neutral,neutral,neutral
goyu8tg,[deleted],1,3,1614420283.0,,False,neutral,neutral,negative,neutral
goyuypq,"That'd depend upon how you'd define 'patriarchal society', would it not?",0,3,1614421072.0,colossal_fool,False,neutral,neutral,neutral,neutral
gozin6t,"Indian men suddenly begin to ""get"" gender equality when their daughters are affected by it. 😀",17,3,1614428782.0,VariableStruck,False,neutral,negative,negative,negative
goycgvg,Lol,3,3,1614406604.0,Primary-Bullfrog-653,False,neutral,positive,neutral,neutral
goxiiof,The solution is to not live with your parents unti you’re much older. Get them to move into your home when they’re too old to look after themselves. Solves most power struggles.,19,3,1614394602.0,nanon_2,False,neutral,neutral,negative,neutral
goxcwpv,"Na dude. The Guy needs to grow up and take Mom and Wife off of their pedestals. If you don't show some spine, your family will be the first people to walk all over you.",23,3,1614391935.0,,False,negative,negative,neutral,negative
gozj1oe,"Well, maybe you shouldn't be married then. If you cannot be bothered to take responsibility for your own marriage, your own life and your own spouse, maybe a lifetime of being Peter Pan is more to your taste.",4,3,1614428961.0,VariableStruck,False,negative,negative,neutral,negative
gp0m9tq,I have to assume all the downvotes come from people suffering fron the situation and Stockholm syndrome.,1,3,1614438588.0,orcrist747,False,negative,negative,negative,negative
goxbxq0,What? Have you been anywhere else? It’s fairly common stereotype for a mother-in-law and daughter-in-law to have a bad relationship. Mother-in-law jokes are everywhere.,46,3,1614391377.0,merupu8352,False,negative,negative,negative,negative
goyv3fe,[deleted],4,3,1614421212.0,,False,neutral,neutral,negative,neutral
goyekoe,Have you watched Monster-in-law?,0,3,1614408160.0,qubit003,False,neutral,neutral,neutral,neutral
goz11gq,"People who have lived in somewhat liberal families have no idea how depressing some conservative families can get. Similar cases were more prevalent in old times and even now it is quite prevalent in conservative families.

My mother did not have this issue but I know few of her friend who had similar issues and even now end up hearing about new wives facing issues especially if they are not that well educated.",7,3,1614423697.0,v00123,False,negative,negative,negative,negative
goy8pa7,"Maybe I’m naive man but saying that the MIL turned up like this by watching TV serials is a stretch, it clearly sounds like you’re mom’s MIL is a psychopath material",4,3,1614403828.0,avenger1005,False,negative,negative,negative,negative
goxzi2g,[deleted],2,3,1614400233.0,,False,neutral,neutral,negative,neutral
goy9znq,">My case is actually pretty clear 

No it’s not , you said your Moms MIL turned up to like that by watching the serials which is kinda hard to believe

N number of people upvote comments all the time without being in the same situation , you shouldn’t take it as a validation 

Recently I was downvoted to hell when I asked a guy to sell GME stock when it was at its high and it eventually came crashing down, upvotes or down votes doesn’t matter , stupid people upvote stupid comments all the time",1,3,1614404671.0,avenger1005,1614405110.0,negative,negative,negative,negative
goy36rz,MAHI WAY!!,12,3,1614401758.0,vampire314,False,positive,neutral,positive,positive
goydsq5,KOHLI WAY,5,3,1614407683.0,lokeshj,False,neutral,neutral,neutral,neutral
gozusbj, Mangda naseeba kuch h-h.....,0,3,1614431802.0,Butterscotch_babydol,False,neutral,neutral,negative,neutral
goydkfa,that's exactly what he meant by a forced marriage,18,3,1614407519.0,rajarshi07,False,negative,neutral,negative,negative
goyj96b,"The vast majority of arranged marriages do not happen because the boy/girl is being emotionally blackmailed; rather, they happen simply because the boy/girl are nerdy/shy/under-confident types, and ""not the type who date"". In our country a lot of people fall in this bucket.

Two nephews of mine - both working in the US - agreed for arranged marriages, and the conversation was something like:  

Mom/dad: Beta, you're 29 now, career all well settled, do you think it's time to get married?  
Boy: Well, I guess, yeah...  
Mom/dad: Do you have a girlfriend or someone in mind?  
Boy: No  
Mom/dad: So.. are you ok if we found a match... you know, an arranged marriage?  
Boy: Well, I guess, yeah...  
Mom/dad: OK, so we'll just do it the traditional way, you know tell friends/relatives, exchange horoscopes, use online portals, etc. OK?  
Boy: Well, sure, whatever.  

Luckily in both cases things worked out fine, but if things were to go sour in the marriage, it would be highly immature for the son to blame his parents.",22,3,1614411583.0,,False,negative,neutral,neutral,neutral
goxiyzs,Same energy as Amar Akbar Anthony,43,3,1614394769.0,,False,neutral,neutral,positive,neutral
goy29d0,लौल्।,6,3,1614401366.0,awhitesong,False,neutral,neutral,neutral,neutral
goxcpvi,Well fucking said,23,3,1614391826.0,bun_ty,False,negative,negative,negative,negative
goyqq3m,Yo that hit me hard! Good one :),8,3,1614416685.0,,False,positive,positive,positive,positive
goz5til,[deleted],1,3,1614425423.0,,False,neutral,neutral,negative,neutral
goxk8rw,"Oh boi you haven't even touched the first base dude. India is way moreeeeee messed up than these pity things. Trust me. 

Btw, the latest thing that happened yesterday, govt took ""unofficial"" control of all social media and even though ""LGBTQ""  community is recognised. Marriage has been made illegal because it doesn't subject to the Indian life - ""a husband and a wife and her children"" 

I so wanna leave india. There are a couple major religious and political fights... dare I say future cold wars. 

India is gonna be the next north korea or china... Or aiz of both. 

Cheers.",36,3,1614395200.0,bun_ty,False,negative,negative,negative,negative
gp2odxj,"You have raised damn good points. Want to take this discussion further 😊

>Damn. I really don't know what or who to blame for the way their culture is. I've always heard Indians blaming everyone else but themselves. They're favorite boogymen are British colonists, and it's their fault why India is the way it is. Today, they're blaming Muslims, thanks to Modi

Everyone blames the British for ruining India (and they do deserve most of it), but independent governments fell way short of expectations. We lagged between every Asian country in the majority part of late 20th century. Nations like South Korea,Taiwan and Singapore which were worse off than India in all parameters in 1947 emerged as major powerhouses, while Indian generations were left in perpetual poverty.

For a nation of a glorious past to be deteriorated to a point of no return ( it's what the common people in the late 20th century used to perceive that India had no future. I personally do not subscribe to this thought process) can infuse a massive inferiority complex in the culture.  The power structures need to fight against this complex to justify their existence, and hence encourage blame shifting to deflect responsibility.


>India is a beautiful country, but there is trash EVERYWHERE. They treat their rivers like a giant toilet. I watched something on youtube and even the guy looks at the ocean as a giant toilet where you can do your business, and the water will just ""take it away."" Not to mention the dead bodies in one of their most important rivers that run through India.

India is one of the most hospitable regions on earth, but it never had to support such a huge population. All of the religious ceremonies were developed in the context of a moderate population, but are now impractical in modern times. The growing awareness of unsustainable religious practices should atleast put off our next generations from continuing them.



>Only problem is these higher caste people think they're too good to pick up garbage or do any laborious work. Most people just want a cushy office job.

Infact, no body in the world likes a laborious work. In India, an abundance of unskilled labour means you get to be paid peanuts regardless of the efforts put in. Service industry pays a lot , not just in India but all over the world. It's seen as stepping stone to higher echelons of our society. No body wants to deteriorate their own social standing by opting to work in menial jobs like garbage cleaning or drainage work. The lower castes are more susceptible towards such kind of jobs because they have been brainwashed over generations into accepting it as a normal.",1,3,1614457910.0,pakulupaapito,False,neutral,negative,negative,negative
goywfio,How old are you dude?,3,3,1614422281.0,bun_ty,False,neutral,neutral,neutral,neutral
goyjaqc,"Lmao I didn't yet. Cheers to covid. Gonna be 20 soon tho :""(",5,3,1614411624.0,bun_ty,False,negative,neutral,positive,neutral
goxs9tf,"Nah, I ain't married and have resisted any attempts at doing so. But you were saying shit like it's pathetic and stuff and it doesn't specify whether it's male or female. Btw not all makes are happy with the added burden of responsibility.
And yeah you hit a nerve, I have seen both parties miserable af",-1,3,1614397794.0,Pillarsofcreation99,False,negative,negative,neutral,negative
goybk6u,You're a bold one,3,3,1614405877.0,,False,positive,positive,positive,positive
goyviw8,[deleted],22,3,1614421674.0,,1614421861.0,neutral,neutral,negative,neutral
gp5wjh2,"Exactly, I personally heard of many couples in arranged marriage living miserable life adjusting in every possible way. And yet unkills and aunties boast about how stable arranged marriages are! What's the point in living together so unhappy.",6,3,1614513099.0,dronz3r,False,negative,negative,negative,negative
goxki22,Well same can be said for love marriage . In USA 50 % of marriage end up in divorce . Just saying love marriage is not inherently better than arrange marriage since both have pro and cons.,4,3,1614395290.0,Toddler_dictator,False,negative,neutral,neutral,neutral
goy2qdo,">What’s the core difference between arranged and love marriage?

The first option gets guaranteed customer support, the second one depends on the parties involved /s",7,3,1614401573.0,TablePrime69,False,neutral,neutral,positive,neutral
goxluxa,Just saying that if an adult wants to do arrange marriage then let him/her do it. Nothing should be forced upon an individual . Arrange marriage and love marriage should both be a choice presented to an adult .,1,3,1614395724.0,Toddler_dictator,False,neutral,neutral,positive,neutral
goypt25,Oh shit,1,3,1614416153.0,,False,neutral,negative,negative,negative
gp0svhm,Fuck those who charge dowry.,3,3,1614440477.0,,False,negative,negative,negative,negative
gp0m54p,[deleted],10,3,1614438542.0,,False,neutral,neutral,negative,neutral
goym9e7,"Considering I'm an only child, it's highly unlikely.",23,4,1614414123.0,bhatushar,False,neutral,negative,negative,negative
goytdop,His dp is from Kunjikoonan.,2,4,1614419352.0,rl_midnightlogic,False,neutral,neutral,neutral,neutral
goyx64y,"**They fuck you up, your mum and dad**

    **They may not mean to, but they do.**  

**They fill you with the faults they had**

    **And add some extra, just for you.**


**But they were fucked up in their turn**

    **By fools in old-style hats and coats,**  

**Who half the time were soppy-stern**

    **And half at one another’s throats.**


**Man hands on misery to man.**

    **It deepens like a coastal shelf.**

**Get out as early as you can,**

    **And don’t have any kids yourself**

*This be the verse* by Philip Larkin",15,4,1614422507.0,bluepenciledpoet,1614424463.0,negative,negative,negative,negative
goyk7gi,">Your parents fuck you. You fuck your children. They fuck theirs. You then call it custom, tradition, family values, sanskar, parampara, izzat. What not.

Transgenerational fuckery.

I used to find it weird how so many creepy incest answers on Quora are written by Indians, even though our mainstream culture is so reserved about sex. Now I sort of get it.",18,4,1614412491.0,,False,negative,negative,negative,negative
goykulu,Bonk! Go to Horny Jail,8,4,1614413112.0,,False,negative,negative,negative,negative
gv1w9sp,"I LOLd hard at ""pretty chill setup"" all the while this person says he doesn't even live with his parents. I might be wrong, but he might be talking about his second hand PS3...",4,4,1618812007.0,Silverpool2018,False,neutral,neutral,neutral,neutral
grvqyhp,"Calm down bro.. you commented on something on which I commented. Don't get me wrong, I just mean that you don't ""represent"". Sorry for what you're going through.. wish you peace.",2,4,1616463949.0,,False,negative,negative,neutral,negative
goyoz0k,">  MIL refuses to see a psychiatrist, but I suspect that she would receive a ""Narcissistic Personality Disorder"" diagnosis.

I have always felt Indian culture encourages Narcissism at much higher levels than the West.  Since there are no checks or balances and zero criticism of such behavior, many people consider this as normal.  

> Married at 18, with a class Xth education. Therefore, completely and entirely dependent on the son even for survival.

The story is all too common.  However, it is always sad to see victim turn to oppressor.",21,4,1614415671.0,fundaman,False,negative,negative,negative,negative
goyp8qv,"> pass out on the floor and tell doctors and health workers that her son and DIL were ""neglecting"" her.

Damn that's scary af.",10,4,1614415825.0,,False,negative,negative,negative,negative
goykr1d,"As a 27F whose parents have been searching on the arranged marriage market, this terrifies me. How society thinks it's unquestionably okay for a woman to marry into and live in someone's house like that taking care of people she has barely even known, needs to change. We women have tried to evolve into people with jobs but the older gen still expects us to seamlessly balance both office work and household duties.",26,4,1614413017.0,really_thirsty_lemon,False,negative,negative,neutral,negative
gp0k5hd,"I am just 18 year old college going student, but still I understand the part about mother's getting totally dependent on their son's and becoming over possessive about them, and not letting their children be happy in their married life. 

Four year's ago, my grandmother came to our house to live for a month (since there were 2 married son's and a divorced daughter of her's. It was decided that she will stay at each one's house for a month on rotational basis), she at time's asked my mother if she wanted help with any cooking related work, but my mother never gave her any work to do due to her age. One day when my mother just gave some garlic to her to peel, she started shouted, that in this house my mother rules and his son listens to her everything like a servant (definitely not the case in our house) and started blurting out slur to my mother (she time to time taunted her for various thing's without reason). And the whole neighborhood heard her comments that day. That is when my father decided to send her to his big brother's house. Uncle came and took her at his house.

3-4 month's later the same incident happened in my uncle's house, then she was sent to her daughter.

The old generation from which my grandmother is, definitely a pain in the a**.",6,4,1614437955.0,Shreyas_2302,False,neutral,neutral,negative,neutral
goza1aw,Oh dear. I'm so sorry to hear that.,5,4,1614426372.0,,False,negative,negative,negative,negative
goyjfvs,"This post isnt funny, but it had me smiling. Zero idea why. I dont relate to any of this.",-3,4,1614411759.0,brig341,False,negative,negative,negative,negative
gpml2bq,[deleted],1,4,1614839161.0,,False,neutral,neutral,negative,neutral
gox4q1w,But they would if it were a matriarchal society,88,4,1614387330.0,thelordmehts,False,neutral,neutral,neutral,neutral
goxcth7,Lol. Have you ever experienced office politics? Pettiness has nothing to do with gender.,80,4,1614391883.0,nanon_2,False,neutral,negative,neutral,neutral
goynzqf,They just ask the women to do the dirty work while they enjoy as the benevolent daddy.,10,4,1614415112.0,12BottledBadass12,False,negative,neutral,neutral,neutral
goxjy1z,"Petty? Sweetheart, men aren’t even aware of the things that happen in the home. They come, are served food and go watch TV. Absolutely 0 house responsibilities. They don’t care cause it doesn’t affect them. 

Have you seen the same men behave _petty_ at office? They are control freaks and meddle into everyone’s business. And oh, don’t even get me started about their ego.",60,4,1614395095.0,chipcrazy,False,negative,negative,negative,negative
goxclub,"At least in my family, the men didn't interfere until they saw that the women weren't interfering enough. Then they interfered in other ways.",16,4,1614391762.0,,False,neutral,negative,negative,negative
goynb0t,[deleted],2,4,1614414723.0,,False,neutral,neutral,negative,neutral
gp0kk54,"Yes, a friend and me who both worked while being bashed for not looking after the kids/home laugh about this now. Because our Dads a whole lot for the grandkids and doing stuff around the house NOW

Because they saw how we juggled and stuff- still got ""advise"" but stuff got done",4,4,1614438070.0,unoriginalSickular,False,neutral,neutral,negative,neutral
goy1jpm,"Dude, distance makes minimal difference, the bitching continues.",3,4,1614401074.0,orcrist747,False,negative,negative,negative,negative
goxglb0,[deleted],7,4,1614393872.0,,False,neutral,neutral,negative,neutral
goy1e14,Desi women do not let up. Dealing with it on a daily basis is soul sucking. The days when women could be silenced are gone but in pur culture their mentality has not caught up to their rights. The best way is not to engage but to ignore and eliminate.,6,4,1614401002.0,orcrist747,False,negative,negative,negative,negative
gp0m5gq,"You're quite the moron to think that taking responsibility means to control others. One can set boundaries, be clear, communicate etc., but others may still not respect that or simply not be mature enough to underatand. In desi culture that is often the case because people grow up not just interdependent but almost codependent. 

Its not that Ibshouldnt be married, but it is clear I made a mistake listening to my parents.",-1,4,1614438545.0,orcrist747,False,negative,negative,negative,negative
goypae8,"All the mother-in-law jokes I've ever heard as someone who is non-Indian have been about the MIL/son-in-law relationship, which is a different dynamic.",3,4,1614415854.0,volcanoesarecool,False,neutral,neutral,negative,neutral
goxc6yi,Yeah but also I've friends and relations who are not Indians.,19,4,1614391523.0,,False,neutral,neutral,neutral,neutral
gozl30p,"Which is why Italian and Jewish mothersin-law are notoriously difficult. That character was based off of this popular cultural stereotype about Italian mothers.

On the flip side, Chinese MILs are absolutely horrid towards the young men who court their daughters. In China, men must pay a substantial bride price to the woman's family to win her in marriage, and Chinese MILS are the gatekeepers and deal-fixers.

All patriarchal societies marginalise young women and endow older women with power, and the right to police younger women. Divide and rule.",6,4,1614429565.0,VariableStruck,False,negative,negative,negative,negative
goz9sp3,Education or the lack of it rarely has something to do with shitty behaviour.,1,4,1614426318.0,qubit003,False,negative,negative,negative,negative
goyc7a6,"That's the problem. Indian Culture glorifies motherhood so much that it never stops to consider that some mothers are abusive scumbags. 

Because Indian mothers are owed unconditional reverence, psychological dysfunction like psychopathy and narcissism goes undetected.

In a psychologically healthy culture, a controlling mother would never be called a ""loving mother"". My MIL did not allow my husband to choose what kind of umbrella he used, all his life. That was the degree of control and manipulation. Convincing a 45-year-old man that Momma had the right to dictate the tiniest of personal choices.

In traditional families, this control is invisiblelised and normalised. Nobody questions it, because mothers are "" sacred"".",26,4,1614406387.0,VariableStruck,False,negative,negative,negative,negative
goyfh9b,[deleted],12,4,1614408689.0,,False,neutral,neutral,negative,neutral
goy0xu0,Well he wasn't at home most of the time. No one's disputing that he wasn't the ideal husband. My mum was stuck staying with my grandmother for the first year of their marriage.,13,4,1614400807.0,DRTPman,False,negative,negative,negative,negative
goyacps,"It might be hard to believe, But it is what it is. Sometimes she talks like the people in the serial are real. She is way too attached and addicted. I blame what my mother suffered on those serials. I haven't clearly described how much she is addicted to those shows, But I feel like I've still made my case pretty clear.",3,4,1614404948.0,,False,negative,negative,negative,negative
goyfl21,[deleted],5,4,1614408742.0,,False,neutral,neutral,negative,neutral
goyfybt,"No. Arranged marriage by emotional manipulation and arranged marriage by threatening your son/daughter is vastly different. In case of emotional manipulation the son/daughter is made to feel he/she have a choice, even if they don't want to get married. Some people stick to their guns and some cave. In forced marriage there is no choice.",27,4,1614408971.0,spikyraccoon,False,negative,negative,negative,negative
gp2fzhb,"i think spikyraccoon is against what dustvaanar said `The moment you say yes to an arranged marriage, from that point on its your operation as much as it is your parents`. spikyracoon believes that it is possible to be emotionally manipulated to say yes. Just because you say yes, it does not mean it wasn't forced. Have seen it happen, where they said yes so that the parents stop complaining.",1,4,1614455890.0,thereisnosuch,False,neutral,neutral,neutral,neutral
goyjjv9,"Yeah, not talking about them. That's where consent comes in. I am talking about what goes on when the child doesn't consent. Speaking as someone who is constantly pressured and have friends who have married because of this pressure.",20,4,1614411863.0,spikyraccoon,False,neutral,neutral,negative,neutral
grd48yl,"Dude , you are talking about privileged and well settled people. And NRIs  You aren't talking about middle class indian people",2,4,1616078258.0,anxiety_on_steroids,False,neutral,negative,neutral,neutral
gozknr4,"I will be quite honest here. I don't blame my parents for any of this, if I wanted to I could have there were opportunities and I could have taken them but something stopped me and I don't know what it was.

I was just commenting on many parents attitudes in India in general. I don't blame my parents for anything and everything I am having issues with is purely my own fault of laziness",5,4,1614429470.0,Pillarsofcreation99,False,negative,negative,negative,negative
goyts9m,"A queer indian here, and your comment hit too close to home. After yesterday's happenings ( central govt officially opposing same-sex unions in the Supreme Court ), I'm devastated and really worried about my future and that of the LGBTQ+ community in India.",15,4,1614419791.0,abhi_2k,False,negative,negative,negative,negative
gp2r761,"Realistically speaking, India can never be a north korea. It's too diverse and heterogeneous to accept a centralised power structure which interferes in every walk of life.

I strongly believe India's trajectory will mirror that of South  Korea of next half of 20th century, experiencing a brief period of authoritism , political turbulence and finally settling upon a more European model of governance.",3,4,1614458865.0,pakulupaapito,False,neutral,neutral,neutral,neutral
goyfq2v,[deleted],6,4,1614408835.0,,False,neutral,neutral,negative,neutral
goywnxv,[deleted],1,4,1614422354.0,,False,neutral,neutral,negative,neutral
goyrqtf,You're in India? And not protecting your sm profiles? 🙄,2,4,1614417647.0,unoriginalSickular,False,negative,negative,negative,negative
goysuzj,[deleted],1,4,1614418796.0,,False,neutral,neutral,negative,neutral
goxutn3,"The initial comment are the children of parents of expats/immigrants in the US from India who grew up in the US, whether they were born here or not. From what I've seen, they have the option for arranged marriages and they usually take it when they get older if they have no luck in getting a girlfriend. This isn't only US, I've heard stories from the UK as well; So Western countries in general. And the women they marry are younger, much younger in most cases.

The problem I have is the way they treat women over there, they're basically sex objects/ property. I do have faith for the younger men, when it comes to sticking up for human rights, unless they come from rural places in India. Pretty sure they're the ones ruining it for everyone that sees India the same way I do. Not even just me, but a majority of posters in this thread. Im not saying it to bash you guys, I'm just calling it how I see it. If anything, I want India to succeed over Russia, Pakistan, and especially China.",5,4,1614398621.0,SomeOne9oNe6,1614398918.0,neutral,negative,negative,negative
goyzi81,"That's just awesome to hear, I'm sorry I don't even know why I assumed you to be a gay teen living in Mumbai",11,4,1614423225.0,,False,positive,neutral,neutral,neutral
gp4neuv,"Even though you were born in a conservative society like ours, you turned it into a wholesome story whilst keeping your identity. Good for you bud.",3,4,1614490484.0,Meow_Ze-Dong,False,positive,positive,positive,positive
gph4f8l,Lets goooo! Very happy for u!,1,4,1614728971.0,ctrlshftn,False,positive,positive,positive,positive
goyd0uu,"And that means absolutely nothing in the context of this country. Marriage is seen differently in western countries than it is seen here. There are different expectations attached. More specifically, Indians give in to those expectations because we are a lot more communal and they are a lot more individualistic. 

And if you look for stats about divorce rate in India for love vs arranged marriage, it would only mean that - stats about divorce rates. That statistic doesn't say anything about happiness or stability of a marriage as you claimed. 

And no, love marriage is inherently better than arranged marriage because couple actually know each other and their families and know if they are compatible with each other for a long term relationship*. Arranged marriage on the other hand is like picking one of the opposite gender person from your classroom and without much thought deciding to spend the rest of the life together, regardless of your happiness or fulfilment. 

*Any problems that arise within love or arranged marriage is not because of the type of the marriage and please do not delude yourself by it. It's only because of the people. Problems arise because of the husband and wife, period.",15,4,1614407061.0,nuclear_gandhii,False,negative,neutral,neutral,neutral
goxp141,"I feel like a weirdo replying to your different comments, lol. So, sorry about that. 

Also, USA has higher divorce rates coz it's just easier to do. When people realize that things aren't working out, they can decide to split up. You think all Indian marriages are happy? Even after cases of domestic violence or cheating, divorce rarely happens. 


Although, I do agree that arranged marriage is not necessarily a bad thing if two adults are doing it willingly.",34,4,1614396742.0,Not_donald-trump,False,negative,neutral,neutral,neutral
goxrd59,"I don’t think there’s anyone in this thread saying you shouldn’t do an arrange marriage.

But that doesn’t mean you can’t have a civilized discussion about how an arranged marriage doesn’t fit into today’s world view.",15,4,1614397502.0,chipcrazy,1614482580.0,negative,negative,negative,negative
gp1rk01,that lover was also once a stranger,-1,4,1614450120.0,XYR000,False,neutral,neutral,neutral,neutral
goyqdvv,"Of that you know. 

j/k 😅",17,5,1614416486.0,cosmogli,False,neutral,neutral,neutral,neutral
goytmpr,Shashtangam Pranamichirikunnu saghave.,5,5,1614419622.0,DesiAlloxan,False,neutral,neutral,positive,neutral
goyz9tv,"Ah, This Be The Verse. ❤ It's been so very long since I read Philip Larkin. Many people assume that Larkin had an uneasy relationship with his progenitors, because of this famous poem. Turns out he maintained a 35-year bi-weekly correspondence with his mother, Eva. Thank you for posting this. Much appreciated.",13,5,1614423154.0,VariableStruck,False,positive,positive,positive,positive
goykfli,"😀 Indians give ""MILF"" a whole new dimension.",12,5,1614412711.0,VariableStruck,False,positive,neutral,neutral,neutral
goyv62u,"Yes, I was astonished how many people sided with my MIL and told my husband that he was being ""selfish"". Indians believe that it's impossible for an elderly, frail mother to emotionally abuse her son, because for us; control=love. Obedience=love. Love=blind unquestioning acquiescence.

This is how patriarchy hurts men. Men are told that they MUST care for their families, no matter what, no matter what the price is.",23,5,1614421291.0,VariableStruck,False,negative,negative,negative,negative
goynl0q,"I turn 46 this year, and I'd say that my biggest struggles have not been in the workplace. They've been in the ""safe"" domain of ""family"" -- trying to develop strong emotional and psychological boundaries, learning to be assertive. Learning to trust my own instincts and learning to believe in myself.

The ugly truth of human existence is that people treat you the way you allow yourself to be treated. The best way to weed out potentially exploitative and emotionally abusive families, is by projecting strong self-confidence, and a no nonsense persona. 

Dysfunctional families are on the lookout for women who are timid, with low self-esteem, who can be easily intimidated and brainwashed. Learn to spot manipulation and emotional abuse. If you sense something is ""off"" with a prospective alliance, run for the hills. Don't ignore your gut feeling.

Lastly don't try to be a superwoman. Nobody gives you a medal for being ""Ideal, sacrificing, Bharatiya Nari"".",31,5,1614414881.0,VariableStruck,False,neutral,neutral,negative,neutral
goz7w09,Someone finally said it.,5,5,1614425890.0,qubit003,False,neutral,positive,neutral,neutral
gozbas9,"Well at one point of time, you'll have to choose. Work life balance is a myth in India. Your husband will try to get ahead in his career and will have to work longer hours. What will you do then? Will you come home late too? Daycare centers close at 7:30pm so you'll have to pick up your kid. You'll have to make sure both of them are well fed. Responsibilities will definitely increase after marriage.

I have seen married men work long hours because they need more money and there's a hunger for promotion in them. Many women marry guys who earn 2x,3x than them and then complain when those guys come home at 9pm and expect dinner as these women not able to balance their careers. Well, what did they expect? That somehow a company will pay its employee 1.5lpm and not make them work long hours? 

Most guys will focus on their career and their wives usually do look after house and kids. They aren't going to travel home after 7, bring back the kid from daycare and then go back to office. Their wives usually do that even if they are working and this should be discussed with the HR.",0,5,1614426660.0,OpeningRegister9987,1614442862.0,neutral,neutral,neutral,neutral
gpmlg6d,"It's not just about that, you're setting yourself up for a rat race. When you're young, they say get through school and be happy, then it's school, a job  and so on. 

After you marry you'd have all this bs and on top of it there will be new expectations to make a child, if you delay it people will think you have medical issues. Then after the baby is born, everyone will start comparisons, the whole 'sharma ji ki baby's bullshit. Then you have to save for a house or education... The list goes on forever",1,5,1614839459.0,valkeryeSundance,False,negative,negative,negative,negative
